element_id,node_ids,ai_severity,primary_action,confidence
27119,"8789,39647,39616,8279",LOW,Accept mesh,0.29
27124,"39950,8633,8248,39948",LOW,Accept mesh,0.27
27125,"39948,2053,20546,39950",LOW,Accept mesh,0.32
27126,"20546,2053,20456,20511",LOW,Accept mesh,0.31
27132,"8074,9855,7311,7481",LOW,Accept mesh,0.32
27134,"7129,8074,7481,2052",LOW,Accept mesh,0.31
27137,"9385,7273,8571,6768",LOW,Accept mesh,0.31
27138,"8573,9385,6768,10087",LOW,Accept mesh,0.32
27141,"10195,8296,7774,8058",LOW,Fix connectivity,0.95
27144,"10195,10215,7772,8296",LOW,Accept mesh,0.27
27148,"10215,7131,7709,7772",LOW,Accept mesh,0.27
27149,"8072,2201,7709,7131",LOW,Accept mesh,0.3
27151,"9358,9855,8074,19074",LOW,Project to CAD,0.46687293351473286
27153,"19074,19076,6741,9358",LOW,Project to CAD,0.46967331818769487
27154,"9350,19077,19073,2213",LOW,Project to CAD,0.4733014120563957
27155,"2097,19078,8072,6835",LOW,Accept mesh,0.27
27156,"9350,6741,19076,19077",LOW,Project to CAD,0.4602647399369096
27157,"2201,8072,19078,2200",LOW,Accept mesh,0.27
27158,"19074,8074,7129,7273",LOW,Accept mesh,0.28
27161,"2095,2097,19073,19291",LOW,Project to CAD,0.471793752502437
27164,"19291,19077,19076,19080",LOW,Project to CAD,0.4864103080638963
27168,"19080,19074,7273,9385",LOW,Project to CAD,0.46724544630247095
27169,"19291,1992,19296,2095",LOW,Project to CAD,0.4783187156380665
27172,"19291,19080,19297,1992",LOW,Project to CAD,0.4773359296918416
27174,"19080,9385,8573,19297",LOW,Project to CAD,0.46092244374557584
27175,"10103,6782,19296,19300",LOW,Project to CAD,0.4766607641446257
27177,"19300,1992,1955,19301",LOW,Fix connectivity,0.95
27178,"1955,19297,8573,8076",LOW,Project to CAD,0.47781123388075314
27181,"8082,10103,19300,19303",LOW,Project to CAD,0.4743543637860885
27182,"19301,1955,8076,10093",LOW,Accept mesh,0.29
27183,"10093,9352,19303,19301",LOW,Project to CAD,0.4842853158746507
27188,"8082,19303,6995,8084",LOW,Project to CAD,0.47411161107932126
27191,"8084,6995,8569,1986",LOW,Accept mesh,0.32
27192,"10077,6589,8076,8573",MEDIUM,Remesh area,0.4452850781378093
27195,"10093,6589,8389,9352",LOW,Accept mesh,0.31
27196,"8389,9524,6995,9352",LOW,Accept mesh,0.3
27197,"8569,6995,9524,7242",LOW,Accept mesh,0.32
27202,"39203,8571,7703,39238",LOW,Fix connectivity,0.95
27205,"39237,39238,7703,7451",LOW,Accept mesh,0.29
27219,"39237,2211,1957,39200",LOW,Fix connectivity,0.95
27220,"2123,2001,6589,10077",LOW,Project to CAD,0.5069744062983845
27224,"2123,10077,10087,1957",LOW,Project to CAD,0.49567808627044696
27233,"19326,9524,8389,2001",LOW,Project to CAD,0.49039042118772413
27234,"2206,6919,19326,2210",LOW,Project to CAD,0.4783618097540302
27256,"7701,7475,7427,7575",MEDIUM,Fix connectivity,0.95
27259,"7471,7425,7475,9677",LOW,Accept mesh,0.31
27261,"9677,7479,7469,7471",LOW,Accept mesh,0.29
27262,"9675,7469,7479,6313",LOW,Accept mesh,0.29
27267,"19527,2202,2081,7573",LOW,Project to CAD,0.4875086654831637
27268,"19527,7469,9675,19528",LOW,Project to CAD,0.4882873286430974
27270,"6331,2170,19528,9675",LOW,Accept mesh,0.33
27271,"19528,19530,19529,2202",LOW,Fix connectivity,0.95
27272,"2081,19529,19531,6851",LOW,Project to CAD,0.48535761159944774
27273,"19530,19528,2170,6224",LOW,Project to CAD,0.47265534008754345
27278,"19531,19530,6133,6144",LOW,Project to CAD,0.4928814397094584
27279,"8078,9478,7465,9486",MEDIUM,Remesh area,0.4377112682876329
27281,"8080,6884,7465,9478",LOW,Accept mesh,0.28
27283,"6194,19535,19531,6144",LOW,Project to CAD,0.48405435884579434
27284,"8080,7325,19535,19537",LOW,Accept mesh,0.3
27286,"6194,6202,19537,19535",LOW,Accept mesh,0.27
27287,"8080,19537,2138,6884",LOW,Accept mesh,0.28
27289,"6202,7467,2138,19537",LOW,Accept mesh,0.27
27293,"7467,6202,1951,7473",LOW,Accept mesh,0.29
27298,"7569,7573,2206,8090",LOW,Accept mesh,0.3
27300,"6851,9508,6919,2081",LOW,Accept mesh,0.32
27306,"8078,9482,9480,9478",LOW,Fix connectivity,0.95
27323,"19541,2057,7453,19543",LOW,Project to CAD,0.47122303306095403
27324,"19543,2052,7481,19541",LOW,Project to CAD,0.47353512567563527
27325,"2221,19543,7453,6886",LOW,Project to CAD,0.4822611923610026
27330,"7701,2215,6903,19568",LOW,Accept mesh,0.27
27333,"7475,7701,19568,9677",LOW,Add node,0.4291807199413304
27334,"19568,6903,2195,19569",LOW,Project to CAD,0.4663473764021008
27335,"19568,19569,7479,9677",LOW,Project to CAD,0.46354545245878065
27336,"2195,6441,6122,19569",LOW,Accept mesh,0.3
27337,"19569,6122,6313,7479",LOW,Accept mesh,0.27
27343,"5908,6311,7707,6782",LOW,Accept mesh,0.27
27344,"6782,10103,5979,5908",LOW,Accept mesh,0.27
27345,"5977,5979,10103,8082",LOW,Accept mesh,0.28
27347,"8082,8084,5912,5977",LOW,Accept mesh,0.29
27348,"8084,1986,2111,5912",LOW,Accept mesh,0.27
27357,"2092,7465,6884,6148",LOW,Add node,0.44217495239597465
27359,"2137,2138,7467,6182",LOW,Accept mesh,0.3
27365,"6443,7473,6337,6216",MEDIUM,Fix connectivity,0.95
27366,"6182,7467,7473,6443",LOW,Accept mesh,0.3
29538,"20667,22617,22149,22174",LOW,Accept mesh,0.3
29540,"1814,20665,20647,23301",LOW,Project to CAD,0.48904887463499686
29544,"23307,22296,20634,20633",LOW,Project to CAD,0.47437383318711046
29545,"22623,23307,20633,20631",LOW,Project to CAD,0.47662349366851414
29546,"20631,20627,22306,22623",LOW,Project to CAD,0.4777192619867584
29547,"20627,20573,22313,22306",LOW,Project to CAD,0.4787736755474186
29549,"22316,22229,23314,23316",LOW,Project to CAD,0.4757506829389849
29551,"22491,1809,22535,22430",LOW,Project to CAD,0.4725650993499812
29572,"21960,22193,22189,22177",LOW,Accept mesh,0.32
29578,"20573,20582,22318,22313",LOW,Project to CAD,0.4786516872791029
30314,"23445,23443,20533,20536",LOW,Accept mesh,0.3
30315,"20536,20537,23440,23445",LOW,Accept mesh,0.3
30316,"20537,20530,23448,23440",LOW,Accept mesh,0.29
30317,"23447,23448,20530,20532",LOW,Accept mesh,0.28
30318,"20532,1810,1811,23447",LOW,Accept mesh,0.28
30321,"20540,20550,23433,23452",LOW,Accept mesh,0.29
30323,"23433,20549,1676,23436",MEDIUM,Fix connectivity,0.95
30324,"20495,1722,23505,20505",LOW,Accept mesh,0.27
30325,"22182,20506,20505,23505",LOW,Accept mesh,0.31
30326,"22201,1648,1649,23548",LOW,Accept mesh,0.29
30327,"1648,21958,20487,1649",LOW,Accept mesh,0.3
30328,"1647,20493,21958,1648",LOW,Project to CAD,0.48281153550141137
30331,"22664,1647,23541,23542",LOW,Project to CAD,0.4779841940869807
30332,"20496,22664,22665,1722",LOW,Project to CAD,0.4786755792064932
30333,"22664,23542,23540,22665",LOW,Project to CAD,0.4785517753639752
30334,"23505,1722,22665,23679",LOW,Project to CAD,0.4794053096536657
30335,"22665,23540,23506,23679",LOW,Project to CAD,0.47702247118046853
30336,"22182,23505,23679,23680",LOW,Project to CAD,0.48830838498892026
30338,"23680,23679,23506,23509",LOW,Project to CAD,0.4785607517632263
30339,"20504,22182,23680,20502",MEDIUM,Remesh area,0.4471648841354669
30340,"23509,22184,20502,23680",LOW,Accept mesh,0.28
30346,"22423,22180,22179,22203",LOW,Accept mesh,0.32
30350,"22606,23468,22181,20514",LOW,Accept mesh,0.3
30352,"22395,22186,22423,23468",LOW,Accept mesh,0.27
30353,"23470,23471,22181,23468",MEDIUM,Remesh area,0.44234375871788506
30354,"23468,22423,22203,23470",LOW,Accept mesh,0.33
30358,"22187,20519,22181,23468",LOW,Accept mesh,0.27
30360,"22615,22187,23468,22423",LOW,Accept mesh,0.3
30362,"22615,22423,22180,23429",LOW,Accept mesh,0.28
30363,"22395,22606,20521,1948",MEDIUM,Fix connectivity,0.95
30365,"22395,1948,20527,22186",LOW,Accept mesh,0.31
30367,"20552,1660,22186,20527",LOW,Fix connectivity,0.95
30370,"22188,23415,22549,20552",LOW,Accept mesh,0.3
30374,"22192,20520,20519,22187",LOW,Accept mesh,0.26
30376,"22192,22187,22615,22614",LOW,Accept mesh,0.26
30379,"23416,22614,22615,23429",LOW,Accept mesh,0.28
30381,"22292,1818,1817,22067",LOW,Accept mesh,0.31
30383,"22067,20555,22355,22292",LOW,Accept mesh,0.29
30386,"20555,20554,23411,22355",LOW,Accept mesh,0.28
30387,"1799,23411,20554,1798",LOW,Accept mesh,0.28
30389,"21962,20568,23353,22360",LOW,Accept mesh,0.28
30398,"22367,22344,22075,20567",LOW,Accept mesh,0.28
30401,"22367,20567,20559,22295",LOW,Accept mesh,0.29
30404,"23685,23541,22201,23546",LOW,Project to CAD,0.4916218185274365
30406,"23686,23542,23541,23685",LOW,Project to CAD,0.4647355998999419
30407,"23685,22202,22205,23686",LOW,Project to CAD,0.4893912681953705
30408,"23540,23542,23686,23687",LOW,Project to CAD,0.46902879224409416
30409,"23687,23686,22205,22498",LOW,Project to CAD,0.47052455146539246
30410,"23687,23688,23506,23540",LOW,Project to CAD,0.4697542074382089
30411,"22498,23537,23688,23687",LOW,Project to CAD,0.4626479938634185
30412,"23688,23689,23509,23506",LOW,Project to CAD,0.4609114853893544
30413,"23537,23511,23689,23688",LOW,Project to CAD,0.4617937559277231
30414,"22184,23509,23689,23690",LOW,Project to CAD,0.4617298322112999
30415,"23690,23689,23511,23512",LOW,Project to CAD,0.461576297560466
30417,"23512,22441,1855,23690",LOW,Project to CAD,0.46934312050840604
30418,"20500,1854,1855,23692",LOW,Project to CAD,0.47712500230705207
30419,"23692,1855,22441,23523",LOW,Project to CAD,0.4719015152790086
30420,"23692,23693,20498,20500",LOW,Project to CAD,0.479580273418582
30421,"23523,23495,23693,23692",LOW,Project to CAD,0.47244081644852365
30424,"20458,20498,23693,23695",LOW,Project to CAD,0.48531956760618644
30425,"23695,23693,23495,23609",LOW,Project to CAD,0.47357600771565955
30426,"23695,23696,20453,20458",LOW,Project to CAD,0.49321534855291027
30428,"20455,20453,23696,23697",LOW,Project to CAD,0.49618548332719326
30429,"23609,22542,23696,23695",LOW,Project to CAD,0.47916186075641
30430,"23697,23698,20445,20455",LOW,Project to CAD,0.4908504500538147
30431,"23697,23696,22542,22538",LOW,Project to CAD,0.49766083105332143
30432,"23699,20448,20445,23698",LOW,Project to CAD,0.48467660036139193
30433,"22538,22429,23698,23697",LOW,Project to CAD,0.48125972842101206
30434,"23700,22183,20448,23699",LOW,Project to CAD,0.4702323008698919
30435,"23563,23699,23698,22429",LOW,Project to CAD,0.47969816651686287
30437,"22428,23700,23699,23563",LOW,Project to CAD,0.47351324570434516
30438,"22183,23700,23701,22248",LOW,Project to CAD,0.4728422721501789
30439,"22299,23701,23700,22428",LOW,Project to CAD,0.4662252294978562
30440,"22261,22248,23701,23703",LOW,Project to CAD,0.4612206257711909
30442,"23703,23704,22240,22261",LOW,Project to CAD,0.4586818605457658
30443,"23703,23701,22299,22315",LOW,Project to CAD,0.4602505805538231
30444,"23704,23588,22607,22240",LOW,Project to CAD,0.466317327242968
30445,"23704,23703,22315,22481",LOW,Project to CAD,0.4627437610771567
30446,"22481,23587,23588,23704",LOW,Project to CAD,0.5087355152374275
30447,"23416,23429,22549,23415",LOW,Accept mesh,0.28
30448,"23415,23340,20375,23416",LOW,Accept mesh,0.31
30449,"22209,22064,20520,22192",LOW,Accept mesh,0.29
30451,"23338,22209,22192,22614",LOW,Accept mesh,0.29
30452,"20375,23338,22614,23416",LOW,Accept mesh,0.28
30454,"20525,20524,22424,23630",LOW,Accept mesh,0.27
30455,"23630,23339,22188,20525",LOW,Accept mesh,0.27
30456,"23339,23340,23415,22188",LOW,Accept mesh,0.26
30458,"22424,20524,20461,20460",LOW,Accept mesh,0.29
30462,"22532,22215,22543,22426",MEDIUM,Reduce skew,0.5905735835154737
30463,"20375,23340,22215,21973",LOW,Accept mesh,0.28
30464,"21973,22215,22532,21972",LOW,Accept mesh,0.27
30465,"22424,20460,22064,22209",LOW,Add node,0.43484117881345885
30467,"23339,23630,22209,23338",LOW,Accept mesh,0.27
30468,"23338,20375,23340,23339",LOW,Accept mesh,0.3
30469,"1812,22424,20460,22063",LOW,Accept mesh,0.33
30470,"1812,23643,23630,22424",LOW,Accept mesh,0.3
30471,"23630,23643,22550,23339",LOW,Accept mesh,0.29
30474,"23643,1812,1805,23706",LOW,Project to CAD,0.5088320893296299
30476,"23706,1805,20440,16972",LOW,Accept mesh,0.28
30477,"16971,22550,23643,23706",LOW,Accept mesh,0.3
30480,"16972,23642,16971,23706",HIGH,Remesh area,0.49852260264904036
30481,"20440,20441,22369,16972",LOW,Accept mesh,0.27
30484,"22369,20341,23642,16972",MEDIUM,Remesh area,0.4673311987849473
30487,"22544,16970,23642,20341",MEDIUM,Remesh area,0.46399259983501767
30492,"23594,22538,22494,22493",LOW,Accept mesh,0.28
30494,"22493,22547,22541,23594",LOW,Accept mesh,0.27
30499,"20438,16971,23642,23641",MEDIUM,Remesh area,0.4379892685959125
30501,"22532,22426,22397,23372",LOW,Accept mesh,0.3
30502,"22178,21972,22532,23372",LOW,Accept mesh,0.29
30505,"20426,23641,20443,20444",LOW,Accept mesh,0.3
30507,"23641,23642,16972,20443",MEDIUM,Remesh area,0.47562159015149374
30509,"23641,20426,20436,20427",LOW,Accept mesh,0.31
30512,"20427,16970,23642,23641",MEDIUM,Remesh area,0.47400603459671564
30515,"20430,20437,20426,23641",LOW,Accept mesh,0.31
30517,"23641,23642,20341,20430",MEDIUM,Remesh area,0.47267136830046647
30518,"22425,23372,22397,22544",LOW,Accept mesh,0.29
30524,"20341,1857,22425,22544",LOW,Accept mesh,0.33
30529,"23712,22205,23526,23443",LOW,Fix connectivity,0.95
30532,"22498,23712,23713,23537",LOW,Project to CAD,0.47274096940227084
30535,"23713,23715,23511,23537",LOW,Project to CAD,0.4602585124656825
30536,"23712,23445,23714,23713",LOW,Project to CAD,0.48039985261682633
30537,"23717,23714,23445,23440",LOW,Project to CAD,0.4751143175022148
30538,"23714,23718,23715,23713",LOW,Project to CAD,0.4592938810541045
30540,"23720,23512,23511,23715",LOW,Project to CAD,0.46280870326739276
30541,"23448,23723,23717,23440",LOW,Project to CAD,0.4747479631702709
30542,"23714,23717,23719,23718",LOW,Project to CAD,0.46927347379751666
30543,"23715,23718,23722,23720",LOW,Project to CAD,0.4776148545610533
30546,"23729,22441,23512,23720",LOW,Project to CAD,0.46547712007003467
30547,"23726,23722,23718,23719",LOW,Project to CAD,0.469703406962071
30549,"23719,23723,23732,23726",LOW,Project to CAD,0.46656524776809566
30552,"23734,23523,22441,23729",LOW,Project to CAD,0.47116856491529846
30555,"23723,23448,23447,1813",LOW,Project to CAD,0.46760072446059725
30559,"23729,23722,23726,23736",LOW,Project to CAD,0.46614044336584765
30560,"23723,1813,23737,23732",LOW,Project to CAD,0.46919337857547244
30562,"23495,23523,23734,23743",LOW,Project to CAD,0.47215415922452386
30563,"23736,23740,23734,23729",LOW,Project to CAD,0.4708937697521147
30565,"23726,23732,20373,23736",LOW,Project to CAD,0.4615902387339482
30566,"1744,20373,23732,23737",LOW,Project to CAD,0.46473818025521607
30571,"23736,20373,23471,23740",LOW,Project to CAD,0.4603773664284972
30572,"23738,1811,23452,23746",LOW,Project to CAD,0.46823813222804717
30577,"23471,20373,1744,23470",LOW,Project to CAD,0.5037391893103522
30578,"23751,23744,23738,23746",LOW,Project to CAD,0.46426138064762984
30580,"23609,23495,23743,1736",LOW,Project to CAD,0.4702013547020001
30582,"23743,23734,23740,23754",LOW,Project to CAD,0.4694674433007471
30583,"23433,23436,23769,1635",LOW,Project to CAD,0.46657616746380476
30584,"1744,23744,22203,23470",LOW,Project to CAD,0.5008955520419272
30587,"1736,23743,23754,23763",LOW,Project to CAD,0.46826539387522925
30588,"23746,1635,23770,23751",LOW,Project to CAD,0.4715528306215182
30589,"23471,23765,23754,23740",LOW,Project to CAD,0.46258900796105906
30595,"23470,23771,23765,23471",LOW,Project to CAD,0.4994534400946439
30599,"23763,23754,23765,23775",LOW,Project to CAD,0.46398238505012257
30600,"23436,20557,1818,23769",LOW,Accept mesh,0.3
30601,"23761,23778,22494,22542",LOW,Project to CAD,0.47481877473831063
30608,"23771,23470,22203,23776",LOW,Project to CAD,0.5014230601418685
30609,"22203,23744,23751,22179",LOW,Project to CAD,0.5168826603379711
30611,"23775,1804,1806,23763",LOW,Project to CAD,0.46283721991813864
30613,"23775,23765,23771,23780",LOW,Project to CAD,0.459222537339394
30614,"1635,23769,23781,23770",LOW,Project to CAD,0.4587084840959895
30615,"22203,22179,23787,23776",MEDIUM,Project to CAD,0.5602881044549148
30616,"1806,23784,23778,23761",LOW,Project to CAD,0.4628713576724958
30620,"23786,23780,23771,23776",LOW,Project to CAD,0.45765191888816625
30625,"23778,23789,22493,22494",LOW,Project to CAD,0.4772991398991409
30626,"23780,1803,1804,23775",LOW,Project to CAD,0.4618499658017527
30627,"23769,1818,22292,23781",LOW,Project to CAD,0.4673821476827499
30629,"23784,1634,23789,23778",LOW,Project to CAD,0.46299809010064924
30630,"23770,23785,23787,22179",LOW,Project to CAD,0.49025324408924265
30632,"23785,23770,23781,23793",LOW,Project to CAD,0.4591711560663024
30633,"23786,23776,23787,23792",LOW,Project to CAD,0.469483520447904
30634,"23786,1802,1803,23780",LOW,Project to CAD,0.4619297800294751
30635,"23784,1636,1641,1634",LOW,Project to CAD,0.4608269569553298
30636,"23781,22292,22355,23793",LOW,Project to CAD,0.4604721168852739
30640,"23807,22547,23789,1634",LOW,Project to CAD,0.49623185383736407
30642,"1801,1802,23786,23792",LOW,Project to CAD,0.465341409676605
30643,"23802,23796,23790,23795",LOW,Project to CAD,0.4621618911159083
30645,"23792,23785,23793,23804",LOW,Project to CAD,0.4671038970867375
30648,"23795,23801,23806,23802",LOW,Project to CAD,0.4615414813069543
30652,"1641,23809,23807,1634",LOW,Project to CAD,0.47313313898572384
30653,"23804,1800,1801,23792",LOW,Project to CAD,0.4642791690540119
30654,"22355,23411,23804,23793",LOW,Project to CAD,0.4570542102280889
30658,"1797,23796,23802,23816",LOW,Project to CAD,0.4764653971548741
30659,"23806,23801,23810,23814",LOW,Project to CAD,0.4616320817098075
30660,"23411,1799,1800,23804",LOW,Project to CAD,0.46001032687349286
30661,"1741,23371,23598,23809",LOW,Project to CAD,0.5296862301283677
30665,"1797,22204,23371,1741",LOW,Project to CAD,0.5024348696555849
30667,"23814,23810,22360,23353",LOW,Project to CAD,0.46171824253748345
30668,"23814,23817,23815,23806",LOW,Project to CAD,0.46004029154384357
30669,"23816,23802,23806,23815",LOW,Project to CAD,0.46055035508719444
30670,"1797,23816,20374,22204",LOW,Project to CAD,0.5167685563607454
30671,"22548,23598,23371,23819",LOW,Accept mesh,0.27
30672,"22204,1829,23819,23371",LOW,Accept mesh,0.27
30673,"23816,23815,23821,20374",LOW,Project to CAD,0.46502179949129724
30675,"23353,22278,23817,23814",LOW,Project to CAD,0.46087017274238656
30678,"1829,20374,23821,23827",LOW,Project to CAD,0.46508230842382764
30679,"23817,23825,23821,23815",LOW,Project to CAD,0.4617206011981485
30680,"1204,23819,1829,23830",LOW,Project to CAD,0.4732056849800804
30683,"23828,23827,23821,23825",LOW,Project to CAD,0.46133224236368936
30685,"22278,22344,23825,23817",LOW,Project to CAD,0.4613296668347093
30687,"23827,1206,23830,1829",LOW,Project to CAD,0.46458497450630964
30688,"23831,1206,23827,23828",LOW,Project to CAD,0.4629014563370098
30689,"23825,22344,22367,23828",LOW,Project to CAD,0.4597087475610517
30693,"23828,22367,22295,23831",LOW,Project to CAD,0.4679005921342695
30694,"1218,1222,23832,23834",LOW,Project to CAD,0.47154927497487625
30695,"1206,23831,23833,23832",LOW,Project to CAD,0.4604024110792961
30696,"22282,23833,23831,22295",LOW,Project to CAD,0.4644680384030186
30697,"1218,23834,23836,22536",LOW,Project to CAD,0.4721601657451854
30698,"23832,23833,23837,23834",LOW,Project to CAD,0.45930157303457597
30700,"23836,22491,22430,22536",LOW,Project to CAD,0.46465517361575565
30701,"23836,23834,23837,23838",LOW,Project to CAD,0.45830750774867607
30702,"22282,22328,23837,23833",LOW,Project to CAD,0.46158803476111837
30703,"23838,22554,22491,23836",LOW,Project to CAD,0.4664832220977792
30704,"22328,23395,23838,23837",LOW,Project to CAD,0.4623789805230999
30705,"23395,22556,22554,23838",LOW,Project to CAD,0.4612905859990454
30708,"1889,20463,20370,23598",LOW,Accept mesh,0.28
30710,"1857,23371,22204,22425",LOW,Accept mesh,0.28
30715,"23841,22429,23594,22541",LOW,Project to CAD,0.49193259174148984
30716,"22428,23563,23841,23842",LOW,Project to CAD,0.47394135185883257
30717,"23842,23841,22541,22485",LOW,Project to CAD,0.481897496844313
30719,"23843,22428,23842,23844",LOW,Project to CAD,0.4696569656153139
30720,"22540,23844,23842,22485",LOW,Project to CAD,0.4582486543151815
30722,"22299,23843,1690,22315",LOW,Project to CAD,0.49403475846397943
30723,"1690,23843,23844,23848",LOW,Project to CAD,0.47544088387954536
30724,"1718,23844,22540,23574",LOW,Project to CAD,0.47847398067048397
30727,"1690,23848,23850,23845",LOW,Project to CAD,0.4738506458050982
30728,"22481,22315,23845,23581",LOW,Project to CAD,0.46785160045386165
30729,"1718,23851,23850,23848",LOW,Project to CAD,0.49603126913140955
30730,"23851,1718,23574,22539",LOW,Project to CAD,0.4904650007116436
30731,"23581,23845,23850,22483",LOW,Project to CAD,0.4803206475873334
30732,"1840,22483,23850,23851",LOW,Project to CAD,0.46674320144570575
30733,"1840,23851,22539,22427",LOW,Project to CAD,0.48996248510368867
30734,"1840,22427,22436,22484",LOW,Project to CAD,0.5029795453459458
30740,"1735,22541,22547,20370",LOW,Accept mesh,0.29
30743,"1735,20370,22548,23854",LOW,Project to CAD,0.47480145495610687
30745,"22548,22446,23590,23854",LOW,Project to CAD,0.47925840769575967
30746,"23574,22540,23854,23590",LOW,Project to CAD,0.4737356971168466
30749,"22282,22295,20558,22101",LOW,Accept mesh,0.29
30755,"22101,22102,22328,22282",LOW,Accept mesh,0.27
30759,"22328,22102,20564,23395",LOW,Accept mesh,0.28
30767,"23590,22492,22539,23574",LOW,Accept mesh,0.3
30768,"23862,22492,22545,22546",LOW,Project to CAD,0.49184152136244863
30770,"22537,22436,22427,23862",LOW,Project to CAD,0.501875071082641
30771,"23862,22546,22536,22537",LOW,Project to CAD,0.46603954336113573
30774,"22537,22536,22430,23385",LOW,Accept mesh,0.3
30775,"1657,22183,22248,1831",LOW,Accept mesh,0.28
30777,"1656,20466,20467,1658",LOW,Accept mesh,0.3
30778,"1655,21961,20466,1656",LOW,Accept mesh,0.3
30781,"22535,22473,22433,23385",LOW,Fix connectivity,0.95
30783,"22325,22556,22042,22138",LOW,Accept mesh,0.29
30784,"22138,21988,23393,22325",LOW,Accept mesh,0.28
30789,"21988,21987,22312,23393",LOW,Accept mesh,0.28
30790,"21987,22080,22316,22312",LOW,Accept mesh,0.28
30792,"22080,20626,22229,22316",LOW,Accept mesh,0.28
30799,"1742,22229,20626,1630",LOW,Accept mesh,0.28
30807,"22052,22256,22219,20593",LOW,Accept mesh,0.28
30809,"22052,22128,22337,22256",LOW,Accept mesh,0.28
30813,"22337,22128,22116,22284",LOW,Accept mesh,0.28
30815,"22284,22116,22096,22318",LOW,Accept mesh,0.28
30823,"22313,22318,22096,22054",LOW,Accept mesh,0.28
30827,"22054,22126,22306,22313",LOW,Accept mesh,0.28
30831,"22306,22126,22131,22623",LOW,Accept mesh,0.28
30837,"21978,23307,22623,22131",LOW,Accept mesh,0.28
30842,"22296,23307,21978,21970",LOW,Accept mesh,0.28
30846,"20652,22303,22296,21970",LOW,Accept mesh,0.28
30859,"23296,22303,20652,22133",LOW,Accept mesh,0.28
30862,"22309,23296,22133,21984",LOW,Accept mesh,0.28
30872,"20648,22216,23301,22132",LOW,Accept mesh,0.29
30874,"20658,23286,22216,20648",LOW,Accept mesh,0.28
30882,"20656,22269,23286,20658",LOW,Accept mesh,0.28
30886,"22269,20656,22079,22258",LOW,Accept mesh,0.31
30894,"22258,22079,21974,22302",LOW,Accept mesh,0.29
30901,"22094,22320,22302,21974",LOW,Accept mesh,0.29
30906,"22081,22213,22320,22094",LOW,Accept mesh,0.28
30908,"21993,22324,22213,22081",LOW,Accept mesh,0.28
30914,"22324,21993,21991,22279",LOW,Accept mesh,0.28
30918,"21991,21167,22619,22279",LOW,Accept mesh,0.28
30920,"21166,22297,22619,21167",LOW,Accept mesh,0.28
30924,"22473,22472,22529,22527",LOW,Accept mesh,0.32
30927,"23193,22529,22472,22534",MEDIUM,Fix connectivity,0.95
30928,"22535,22533,22472,22473",MEDIUM,Remesh area,0.45706813075372016
30931,"23918,22224,23190,23919",LOW,Project to CAD,0.45800484393912794
30932,"23190,23189,23193,23919",LOW,Accept mesh,0.3
30933,"22530,23202,22224,23918",LOW,Accept mesh,0.27
30936,"23918,23919,1890,20776",LOW,Project to CAD,0.47403049178674717
30937,"23918,20776,20777,22530",HIGH,Reduce skew,0.652976992138861
30938,"1890,23919,22534,22148",LOW,Project to CAD,0.4955988380969706
30941,"20794,22609,22531,22211",LOW,Add node,0.473914531458669
30942,"22211,22530,20777,20794",HIGH,Reduce skew,0.6629267734883334
30946,"23587,22481,23581,23922",LOW,Project to CAD,0.5114315256708755
30947,"23587,23922,23923,22434",LOW,Project to CAD,0.46119924387787053
30949,"23923,23931,22465,22434",LOW,Project to CAD,0.4693526073005652
30950,"23922,23581,22483,23926",LOW,Project to CAD,0.4823460780392867
30953,"23926,23928,23923,23922",LOW,Project to CAD,0.464524341309906
30954,"22529,23926,22483,22527",LOW,Project to CAD,0.5230223344510505
30958,"22272,22465,23931,23933",LOW,Project to CAD,0.46198363512407137
30960,"23926,23189,23190,23928",LOW,Project to CAD,0.46686124954901886
30961,"22527,22483,22484,22433",LOW,Fix connectivity,0.95
30963,"23933,22230,22437,22272",LOW,Project to CAD,0.46927639058179366
30965,"23931,23928,23190,22224",LOW,Project to CAD,0.46679382900277305
30967,"22224,23202,23933,23931",LOW,Project to CAD,0.4744075065878069
30970,"22528,22464,22437,22230",LOW,Accept mesh,0.32
30973,"22528,22230,22211,22531",MEDIUM,Reduce skew,0.5849967057112926
30974,"22230,23202,22530,22211",LOW,Accept mesh,0.28
30977,"22168,22169,20778,23183",LOW,Fix connectivity,0.95
30991,"22294,22474,1230,20804",LOW,Project to CAD,0.47170236551800343
31005,"22356,22594,20818,1168",LOW,Project to CAD,0.4665500792326378
31009,"1807,20718,22588,22587",LOW,Project to CAD,0.46568593203750785
31010,"22608,22588,20718,20719",LOW,Project to CAD,0.46698615110889763
31012,"22589,22608,20719,20720",LOW,Project to CAD,0.4658431752708796
31013,"20720,20722,23255,22589",LOW,Project to CAD,0.4703013625060965
31014,"20722,1186,23253,23255",LOW,Project to CAD,0.4924848714736306
31023,"23183,20793,22370,23177",LOW,Accept mesh,0.3
31024,"22370,22505,22431,23177",LOW,Accept mesh,0.27
31030,"22189,23324,20597,22177",MEDIUM,Remesh area,0.459265225980262
31033,"22168,23183,23177,23174",LOW,Accept mesh,0.3
31034,"23174,23177,22431,20796",LOW,Accept mesh,0.3
31039,"20606,23324,1232,23677",MEDIUM,Remesh area,0.45208082402090455
31041,"22339,23322,22499,22444",LOW,Accept mesh,0.31
